1900106,Lincoln Dorweiler,M,Bioengineering,2.81,Pacific Islander,False,Lincoln_Dorweiler,Lincoln_Dorweiler1512
1900107,Haley Crock,F,German,2.91,Decline to State,True,Haley_Crock,Haley_Crock1513
1900108,Clement Dimattia,M,Statistics,2.69,African American/Black,False,Clement_Dimattia,Clement_Dimattia1514
1900109,Kevin Glos,M,L&S Environmental Sciences,2.81,Chinese,False,Kevin_Glos,Kevin_Glos1515
1900110,Justin Fleharty,M,Peace & Conflict Studies,3.9,South Asian,True,Justin_Fleharty,Justin_Fleharty1516
1900111,Khalif Bendt,M,German,2.38,Chinese,True,Khalif_Bendt,Khalif_Bendt1517
1900112,Timothy Falkner,M,Chinese Language,2.93,African American/Black,True,Timothy_Falkner,Timothy_Falkner1518
1900113,Mack Skaff,M,Gender & Womens Studies,3.17,Japanese,True,Mack_Skaff,Mack_Skaff1519
1900114,Sylvia Mattson,F,EECS,3.03,Decline to State,False,Sylvia_Mattson,Sylvia_Mattson1520
1900115,Ashley Weaving,F,Development Studies,3.98,Other Asian,False,Ashley_Weaving,Ashley_Weaving1521
1900116,Stella Wittrock,F,Native American Studies,2.44,Other Asian,False,Stella_Wittrock,Stella_Wittrock1522
1900117,Susan Mccoon,F,Nutritional Science,2.69,Native American/Alaska Native,True,Susan_Mccoon,Susan_Mccoon1523
1900118,Katie Aquilino,F,Architecture,2.12,Korean,True,Katie_Aquilino,Katie_Aquilino1524
1900119,Kelly Biancaniello,F,Urban Studies,3.07,Pacific Islander,False,Kelly_Biancaniello,Kelly_Biancaniello1525
1900120,Ken Kocka,M,History,3.49,Other Asian,False,Ken_Kocka,Ken_Kocka1526
1900121,Angelo Churchville,M,Art,2.61,Japanese,True,Angelo_Churchville,Angelo_Churchville1527
1900122,Richard Berner,M,Geography,2.59,South Asian,True,Richard_Berner,Richard_Berner1528
1900123,Amelia Stork,F,Chemistry,3.94,Fillipino,False,Amelia_Stork,Amelia_Stork1529
1900124,Hayley Beckelhimer,F,EECS,3.96,Fillipino,True,Hayley_Beckelhimer,Hayley_Beckelhimer1530
1900125,Rita Gullo,F,Energy Engineering,3.21,International,True,Rita_Gullo,Rita_Gullo1531
1900126,Jasmine Gayler,F,L&S Public Health,2.08,Decline to State,True,Jasmine_Gayler,Jasmine_Gayler1532
1900127,Heather Lovaas,F,Computer Science,3.33,Vietnamese,False,Heather_Lovaas,Heather_Lovaas1533
1900128,Ralph Leydecker,M,L&S Public Health,3.96,Chinese,False,Ralph_Leydecker,Ralph_Leydecker1534
1900129,Corey Kilfoyle,M,Peace & Conflict Studies,2.69,African American/Black,True,Corey_Kilfoyle,Corey_Kilfoyle1535
1900130,John Huffines,M,Chemistry,2.16,White,True,John_Huffines,John_Huffines1536
1900131,Richard Stiely,M,Theater & Perf Studies,3.23,South Asian,True,Richard_Stiely,Richard_Stiely1537
1900132,Zakary Paynter,M,Spanish-Spanish Lang & Lit,2.26,Korean,True,Zakary_Paynter,Zakary_Paynter1538
1900133,Olivia Jeronimo,F,Mathematics,3.86,Mexican American/Chicano,False,Olivia_Jeronimo,Olivia_Jeronimo1539
1900134,Charles Finizio,M,Art,3.8,International,False,Charles_Finizio,Charles_Finizio1540
1900135,Paloma Scicchitano,F,Nuclear Engineering,2.55,International,True,Paloma_Scicchitano,Paloma_Scicchitano1541
1900136,Eduardo Pierfax,M,Development Studies,2.26,Chinese,True,Eduardo_Pierfax,Eduardo_Pierfax1542
1900137,Pamela Shallcross,F,Geology,2.79,Japanese,True,Pamela_Shallcross,Pamela_Shallcross1543
1900138,Violet Orchard,F,Gender & Womens Studies,3.39,Native American/Alaska Native,False,Violet_Orchard,Violet_Orchard1544
1900139,Christine Leber,F,Civil Engineering,3.49,White,True,Christine_Leber,Christine_Leber1545
1900140,Lula Isbell,F,Philosophy,3.7,Other Asian,False,Lula_Isbell,Lula_Isbell1546
1900141,Steven Beckton,M,Computer Science,3.31,International,True,Steven_Beckton,Steven_Beckton1547
1900142,Ashley Ellefson,F,Political Science,3.41,South Asian,True,Ashley_Ellefson,Ashley_Ellefson1548
1900143,Pamela Paga,F,German,2.12,Japanese,True,Pamela_Paga,Pamela_Paga1549
1900144,Louis Setliff,M,Energy Engineering,3.49,Fillipino,True,Louis_Setliff,Louis_Setliff1550
1900145,Liza Bercegeay,F,Statistics,2.08,Other Hispanic/Latino,False,Liza_Bercegeay,Liza_Bercegeay1551
1900146,Mary Bostrom,F,Rhetoric,3.54,African American/Black,False,Mary_Bostrom,Mary_Bostrom1552
1900147,Raymon Sobrowski,M,Interdisciplinary Studies,2.57,South Asian,False,Raymon_Sobrowski,Raymon_Sobrowski1553
1900148,Quincy Hamidi,M,Italian Studies,3.72,Other Asian,True,Quincy_Hamidi,Quincy_Hamidi1554
1900149,Domenic Casbarro,M,Business Administration,2.85,International,True,Domenic_Casbarro,Domenic_Casbarro1555
1900150,Norman Bellue,M,Celtic Studies,2.14,Other Asian,True,Norman_Bellue,Norman_Bellue1556
1900151,David Fleurantin,M,Chinese Language,2.14,Decline to State,False,David_Fleurantin,David_Fleurantin1557
1900152,Frederick Raheja,M,English,3.05,Other Hispanic/Latino,False,Frederick_Raheja,Frederick_Raheja1558
1900153,Jesse Morse,M,Chicano Studies,2.79,Korean,True,Jesse_Morse,Jesse_Morse1559
1900154,Eve Hamling,F,Chicano Studies,2.57,Fillipino,True,Eve_Hamling,Eve_Hamling1560
1900155,Miriam Layell,F,Architecture,3.96,African American/Black,False,Miriam_Layell,Miriam_Layell1561
1900156,Shirlene Ocasio,F,Chemistry,2.4,International,True,Shirlene_Ocasio,Shirlene_Ocasio1562
1900157,Shirley Joulwan,F,Music,2.3,African American/Black,False,Shirley_Joulwan,Shirley_Joulwan1563
1900158,Benjamin Bugh,M,Peace & Conflict Studies,3.05,Fillipino,False,Benjamin_Bugh,Benjamin_Bugh1564
1900159,Jonathan Chhan,M,Asian Studies,3.09,Fillipino,True,Jonathan_Chhan,Jonathan_Chhan1565
1900160,Raymond Dorion,M,Native American Studies,2.79,African American/Black,False,Raymond_Dorion,Raymond_Dorion1566
1900161,Danielle Agamao,F,Sociology,3.05,Japanese,True,Danielle_Agamao,Danielle_Agamao1567
1900162,Kenneth Ellender,M,Middle Eastern Studies,2.28,Vietnamese,False,Kenneth_Ellender,Kenneth_Ellender1568
1900163,Yvon Foisy,M,Economics,2.38,Decline to State,False,Yvon_Foisy,Yvon_Foisy1569
1900164,Jackson Kamealoha,M,L&S Public Health,3.84,African American/Black,True,Jackson_Kamealoha,Jackson_Kamealoha1570
1900165,Ralph Kurelko,M,Physics,2.93,White,False,Ralph_Kurelko,Ralph_Kurelko1571
1900166,Joan Burnum,F,Geology,3.76,Pacific Islander,False,Joan_Burnum,Joan_Burnum1572
1900167,Ashley Heileman,F,Asian Studies,3.35,International,False,Ashley_Heileman,Ashley_Heileman1573
1900168,Calvin Bibiloni,M,Chemical Engineering,2.75,Vietnamese,False,Calvin_Bibiloni,Calvin_Bibiloni1574
1900169,George Giffen,M,Materials Science & Eng,3.76,Fillipino,True,George_Giffen,George_Giffen1575
1900170,Ryan Conca,M,Art,2.02,African American/Black,True,Ryan_Conca,Ryan_Conca1576
1900171,Sheena Jayme,F,Chemistry,3.25,Native American/Alaska Native,True,Sheena_Jayme,Sheena_Jayme1577
1900172,Dulse Grossenbacher,F,Nuclear Engineering,2.81,Native American/Alaska Native,False,Dulse_Grossenbacher,Dulse_Grossenbacher1578
1900173,Hazel Lagueux,F,Gender & Womens Studies,3.29,Japanese,False,Hazel_Lagueux,Hazel_Lagueux1579
1900174,Jeanne Shibi,F,Biology,2.16,International,False,Jeanne_Shibi,Jeanne_Shibi1580
1900175,Bailey Dressler,M,Linguistics,3.92,Native American/Alaska Native,True,Bailey_Dressler,Bailey_Dressler1581
1900176,Darlene Risbeck,F,Energy Engineering,2.12,Fillipino,True,Darlene_Risbeck,Darlene_Risbeck1582
1900177,Frank Velardi,M,Rhetoric,2.04,Japanese,False,Frank_Velardi,Frank_Velardi1583
1900178,Robert Grenz,M,L&S Legal Studies,3.76,Fillipino,False,Robert_Grenz,Robert_Grenz1584
1900179,William Fimbres,M,Biology,3.8,Korean,True,William_Fimbres,William_Fimbres1585
1900180,Scott Bracetty,M,Energy Engineering,3.98,White,False,Scott_Bracetty,Scott_Bracetty1586
1900181,Carl Rodis,M,Geology,2.91,International,False,Carl_Rodis,Carl_Rodis1587
1900182,Celia Frix,F,Comparative Literature,3.49,African American/Black,True,Celia_Frix,Celia_Frix1588
1900183,Sheldon Pacella,M,Geography,2.38,South Asian,False,Sheldon_Pacella,Sheldon_Pacella1589
1900184,Raymond Aldous,M,Anthropology,3.6,African American/Black,False,Raymond_Aldous,Raymond_Aldous1590
1900185,Thomas Lohnes,M,Middle Eastern Studies,2.06,Vietnamese,True,Thomas_Lohnes,Thomas_Lohnes1591
1900186,Elyse Ayaia,F,Political Science,3.39,Mexican American/Chicano,False,Elyse_Ayaia,Elyse_Ayaia1592
1900187,Allan Zena,M,Mathematics,3.76,African American/Black,False,Allan_Zena,Allan_Zena1593
1900188,Evan Havis,M,Mechanical Engineering,3.31,International,False,Evan_Havis,Evan_Havis1594
1900189,Kaiden Acorda,M,Cognitive Science,2.44,International,False,Kaiden_Acorda,Kaiden_Acorda1595
1900190,Javier Dahlke,M,African American Studies,2.91,African American/Black,False,Javier_Dahlke,Javier_Dahlke1596
1900191,Charles Jauss,M,Latin American Studies,3.47,Other Hispanic/Latino,False,Charles_Jauss,Charles_Jauss1597
1900192,Aaron Walberg,M,History,2.71,Decline to State,False,Aaron_Walberg,Aaron_Walberg1598
1900193,Mary Shamily,F,Mechanical Engineering,3.74,Fillipino,True,Mary_Shamily,Mary_Shamily1599
1900194,Kiya Degaust,F,Nutritional Science,3.45,Japanese,True,Kiya_Degaust,Kiya_Degaust1600
1900195,Ellen Kilbride,F,Statistics,2.63,White,True,Ellen_Kilbride,Ellen_Kilbride1601
1900196,Mattie Sawney,F,Ethnic Studies,2.93,Mexican American/Chicano,True,Mattie_Sawney,Mattie_Sawney1602
1900197,Julie City,F,Film,2.69,Mexican American/Chicano,True,Julie_City,Julie_City1603
1900198,Anna Hotten,F,Art,2.83,Vietnamese,True,Anna_Hotten,Anna_Hotten1604
1900199,Christopher Newand,M,Environmental Sciences,2.1,Chinese,True,Christopher_Newand,Christopher_Newand1605
1900200,Erik Podvin,M,Linguistics,2.87,Chinese,True,Erik_Podvin,Erik_Podvin1606
1900201,Dyanne Hovermale,F,Geography,2.4,Other Hispanic/Latino,True,Dyanne_Hovermale,Dyanne_Hovermale1607
1900202,Anne Balangatan,F,Celtic Studies,2.83,Vietnamese,False,Anne_Balangatan,Anne_Balangatan1608
1900203,Kimberly Roque,F,Peace & Conflict Studies,3.88,International,True,Kimberly_Roque,Kimberly_Roque1609
1900204,Felix Waley,M,Chinese Language,2.87,Other Hispanic/Latino,False,Felix_Waley,Felix_Waley1610
1900205,Jackie Perza,F,Development Studies,2.67,Fillipino,True,Jackie_Perza,Jackie_Perza1611
1900206,Avery Windauer,M,Native American Studies,3.9,Japanese,False,Avery_Windauer,Avery_Windauer1612
1900207,Brandi Linger,F,History,3.33,Japanese,True,Brandi_Linger,Brandi_Linger1613
1900208,Florence Hope,F,EECS,3.39,Pacific Islander,True,Florence_Hope,Florence_Hope1614
1900209,Robert Kingdon,M,Interdisciplinary Studies,3.8,Chinese,True,Robert_Kingdon,Robert_Kingdon1615
1900210,Brigitte Hochard,F,South & SE Asian Studies,3.09,Pacific Islander,False,Brigitte_Hochard,Brigitte_Hochard1616
1900211,Rhonda Moede,F,Industrial Eng & Ops Rsch,2.28,Other Hispanic/Latino,True,Rhonda_Moede,Rhonda_Moede1617
1900212,Lynn Lockery,M,Physics,2.04,White,False,Lynn_Lockery,Lynn_Lockery1618
1900213,Jason Stilson,M,Greek,2.1,Decline to State,True,Jason_Stilson,Jason_Stilson1619
1900214,Hayle Fridge,F,Philosophy,3.25,African American/Black,False,Hayle_Fridge,Hayle_Fridge1620
1900215,Howard Sturgis,M,Art,3.66,Vietnamese,True,Howard_Sturgis,Howard_Sturgis1621
1900216,Nicole Schmeeckle,F,Economics,2.57,Vietnamese,True,Nicole_Schmeeckle,Nicole_Schmeeckle1622
1900217,Scotty Barragan,M,Chemical Biology,3.33,Vietnamese,True,Scotty_Barragan,Scotty_Barragan1623
1900218,Torrey Schlarbaum,M,Chemical Engineering,3.37,African American/Black,True,Torrey_Schlarbaum,Torrey_Schlarbaum1624
1900219,Jason Demattia,M,Middle Eastern Studies,3.47,Mexican American/Chicano,True,Jason_Demattia,Jason_Demattia1625
1900220,Julie Hartzler,F,Theater & Perf Studies,2.46,South Asian,False,Julie_Hartzler,Julie_Hartzler1626
1900221,Steve Clerc,M,Philosophy,2.69,Japanese,False,Steve_Clerc,Steve_Clerc1627
1900222,Nancy Readus,F,Rhetoric,2.83,South Asian,True,Nancy_Readus,Nancy_Readus1628
1900223,Christian Stairs,M,Sociology,3.17,White,True,Christian_Stairs,Christian_Stairs1629
1900224,Carrie Fagnani,F,Nuclear Engineering,2.59,Pacific Islander,False,Carrie_Fagnani,Carrie_Fagnani1630
1900225,Bailee Vanaller,F,Peace & Conflict Studies,2.3,Pacific Islander,False,Bailee_Vanaller,Bailee_Vanaller1631
1900226,Frank Espinel,M,Physics,3.9,Other Hispanic/Latino,True,Frank_Espinel,Frank_Espinel1632
1900227,Charley Bruschke,M,Chemical Engineering,3.62,African American/Black,False,Charley_Bruschke,Charley_Bruschke1633
1900228,Josiah Vivolo,M,German,3.82,Native American/Alaska Native,False,Josiah_Vivolo,Josiah_Vivolo1634
1900229,Bessie Fawley,F,Political Science,3.41,Pacific Islander,True,Bessie_Fawley,Bessie_Fawley1635
1900230,Luca Hoock,M,South & SE Asian Studies,2.99,Other Asian,True,Luca_Hoock,Luca_Hoock1636
1900231,Bailey Caulkins,F,Architecture,3.86,International,False,Bailey_Caulkins,Bailey_Caulkins1637
1900232,Gertrude Kinzinger,F,Bioengineering,3.29,Native American/Alaska Native,True,Gertrude_Kinzinger,Gertrude_Kinzinger1638
1900233,Alexander Shain,M,Rhetoric,3.64,Japanese,False,Alexander_Shain,Alexander_Shain1639
1900234,Eric Ma,M,Psychology,2.08,African American/Black,False,Eric_Ma,Eric_Ma1640
1900235,Elizabeth Baris,F,Chicano Studies,3.19,Chinese,True,Elizabeth_Baris,Elizabeth_Baris1641
1900236,Daylon Geuder,M,Chemistry,2.89,Mexican American/Chicano,False,Daylon_Geuder,Daylon_Geuder1642
1900237,Michael Gentille,M,Cognitive Science,3.13,Other Asian,False,Michael_Gentille,Michael_Gentille1643
1900238,Thomas Schadler,M,Italian Studies,3.31,Other Hispanic/Latino,True,Thomas_Schadler,Thomas_Schadler1644
1900239,Shannon Simcock,M,Greek,3.39,Other Hispanic/Latino,True,Shannon_Simcock,Shannon_Simcock1645
1900240,Dawn Bachelder,F,Music,2.24,Fillipino,False,Dawn_Bachelder,Dawn_Bachelder1646
1900241,Sara Morello,F,African American Studies,3.6,Pacific Islander,True,Sara_Morello,Sara_Morello1647
1900242,Salvatore Stehno,M,German,3.43,Mexican American/Chicano,True,Salvatore_Stehno,Salvatore_Stehno1648
1900243,Patricia Neer,F,Linguistics,2.34,Korean,True,Patricia_Neer,Patricia_Neer1649
1900244,Adam Plageman,M,Media Studies,2.81,Mexican American/Chicano,False,Adam_Plageman,Adam_Plageman1650
1900245,Melva Zawasky,F,Gender & Womens Studies,2.16,Mexican American/Chicano,True,Melva_Zawasky,Melva_Zawasky1651
1900246,Marcus Nierer,M,African American Studies,2.26,Chinese,False,Marcus_Nierer,Marcus_Nierer1652
1900247,Phillip Nhek,M,Italian Studies,2.91,Native American/Alaska Native,False,Phillip_Nhek,Phillip_Nhek1653
1900248,Dario Rachi,M,Bioengineering,3.54,Decline to State,False,Dario_Rachi,Dario_Rachi1654
1900249,Kevin Lomanto,M,Dutch Studies,3.7,Fillipino,False,Kevin_Lomanto,Kevin_Lomanto1655
1900250,Katarina Woessner,F,Comparative Literature,3.07,Fillipino,True,Katarina_Woessner,Katarina_Woessner1656
1900251,Flora Ancona,F,Mathematics,2.73,South Asian,False,Flora_Ancona,Flora_Ancona1657
1900252,James Pontin,M,Native American Studies,3.72,Vietnamese,True,James_Pontin,James_Pontin1658
1900253,Gordon Gritz,F,Spanish-Spanish Lang & Lit,2.83,Chinese,False,Gordon_Gritz,Gordon_Gritz1659
1900254,Liam Allenbach,M,Biology,3.01,White,True,Liam_Allenbach,Liam_Allenbach1660
1900255,Jesse Farfan,M,Chemical Engineering,2.34,Vietnamese,False,Jesse_Farfan,Jesse_Farfan1661
1900256,Christina Shibuya,F,Philosophy,3.13,International,False,Christina_Shibuya,Christina_Shibuya1662
1900257,Leonard Gadway,M,Statistics,2.08,Decline to State,False,Leonard_Gadway,Leonard_Gadway1663
1900258,Craig Overbeek,M,Development Studies,3.41,Japanese,True,Craig_Overbeek,Craig_Overbeek1664
1900259,Dorothy Pelissier,F,Celtic Studies,2.77,Chinese,False,Dorothy_Pelissier,Dorothy_Pelissier1665
1900260,Raiden Zilliox,M,English,3.13,Decline to State,False,Raiden_Zilliox,Raiden_Zilliox1666
1900261,Victoria Hirshberg,F,Business Administration,3.88,Pacific Islander,True,Victoria_Hirshberg,Victoria_Hirshberg1667
1900262,Don Demora,M,Chinese Language,3.52,Mexican American/Chicano,False,Don_Demora,Don_Demora1668
1900263,Matthew Kleinman,M,Middle Eastern Studies,2.91,Pacific Islander,False,Matthew_Kleinman,Matthew_Kleinman1669
1900264,Jason Headlam,M,Asian Studies,4.0,Fillipino,True,Jason_Headlam,Jason_Headlam1670
1900265,Albert Wischner,M,English,3.17,Chinese,True,Albert_Wischner,Albert_Wischner1671
1900266,William Favela,M,Development Studies,2.24,International,False,William_Favela,William_Favela1672
1900267,Frank Beynon,M,Interdisciplinary Studies,2.36,Other Asian,False,Frank_Beynon,Frank_Beynon1673
1900268,Kevin Gunning,M,Energy Engineering,3.72,Japanese,True,Kevin_Gunning,Kevin_Gunning1674
1900269,Anita Mokry,F,Chinese Language,3.01,Pacific Islander,True,Anita_Mokry,Anita_Mokry1675
1900270,Andrea Barndt,F,Art,3.45,Mexican American/Chicano,True,Andrea_Barndt,Andrea_Barndt1676
1900271,Joseph Amoruso,M,Energy Engineering,2.57,Japanese,False,Joseph_Amoruso,Joseph_Amoruso1677
1900272,Dale Tarlow,M,Celtic Studies,2.59,Native American/Alaska Native,False,Dale_Tarlow,Dale_Tarlow1678
1900273,Timothy Churan,M,Linguistics,3.56,Mexican American/Chicano,True,Timothy_Churan,Timothy_Churan1679
1900274,Mary Moffat,F,Ethnic Studies,2.79,International,False,Mary_Moffat,Mary_Moffat1680
1900275,Carlos Beddome,M,Mathematics,2.24,Other Asian,True,Carlos_Beddome,Carlos_Beddome1681
1900276,John Golombek,M,Environmental Sciences,3.01,Japanese,False,John_Golombek,John_Golombek1682
1900277,Fannie Olbrish,F,Middle Eastern Studies,2.24,International,True,Fannie_Olbrish,Fannie_Olbrish1683
1900278,Ella Shankin,F,EECS,3.29,Japanese,True,Ella_Shankin,Ella_Shankin1684
1900279,Donna Demro,F,Environmental Sciences,2.4,Korean,True,Donna_Demro,Donna_Demro1685
1900280,Savannah Briante,F,Film,3.19,Chinese,False,Savannah_Briante,Savannah_Briante1686
1900281,Justin Kamakea,M,South & SE Asian Studies,3.98,Japanese,False,Justin_Kamakea,Justin_Kamakea1687
1900282,April Afan,F,Civil Engineering,3.82,Decline to State,True,April_Afan,April_Afan1688
1900283,Taequan Slavinski,M,Italian Studies,2.59,Other Hispanic/Latino,True,Taequan_Slavinski,Taequan_Slavinski1689
1900284,Mayra Schroth,F,Bioengineering,2.77,Other Hispanic/Latino,False,Mayra_Schroth,Mayra_Schroth1690
1900285,Susan Arm,F,Psychology,2.71,White,False,Susan_Arm,Susan_Arm1691
1900286,Melody Skovlund,F,South & SE Asian Studies,3.07,Mexican American/Chicano,True,Melody_Skovlund,Melody_Skovlund1692
1900287,John Grenon,M,Civil Engineering,3.01,Korean,False,John_Grenon,John_Grenon1693
1900288,Wendell Watrous,M,German,3.33,African American/Black,False,Wendell_Watrous,Wendell_Watrous1694
1900289,Jeffrey Maestos,M,Economics,2.51,International,False,Jeffrey_Maestos,Jeffrey_Maestos1695
1900290,Frances Dimauro,F,Geography,2.24,Chinese,True,Frances_Dimauro,Frances_Dimauro1696
1900291,Paige Revier,F,Urban Studies,3.86,Other Asian,False,Paige_Revier,Paige_Revier1697
1900292,Amanda Vire,F,Middle Eastern Studies,3.96,Decline to State,True,Amanda_Vire,Amanda_Vire1698
1900293,Jeff Pfliger,M,Greek,3.96,White,True,Jeff_Pfliger,Jeff_Pfliger1699
1900294,Connie Bankhead,F,Native American Studies,3.9,White,True,Connie_Bankhead,Connie_Bankhead1700
1900295,Dorin Peques,M,Celtic Studies,2.24,Decline to State,True,Dorin_Peques,Dorin_Peques1701
1900296,Samuel Anness,M,Industrial Eng & Ops Rsch,3.49,International,False,Samuel_Anness,Samuel_Anness1702
1900297,Alexcia Jacinto,F,Development Studies,3.84,White,True,Alexcia_Jacinto,Alexcia_Jacinto1703
1900298,Maria Furay,F,Materials Science & Eng,4.0,Other Asian,False,Maria_Furay,Maria_Furay1704
1900299,Patricia Hilsgen,F,Sustainable Environ Dsgn,2.53,White,True,Patricia_Hilsgen,Patricia_Hilsgen1705
1900300,Vicki Mendler,F,Geography,2.97,Other Asian,True,Vicki_Mendler,Vicki_Mendler1706
1900301,Camelia Bushorn,F,Civil Engineering,2.0,Other Hispanic/Latino,True,Camelia_Bushorn,Camelia_Bushorn1707
1900302,Rylee Stant,F,Linguistics,3.09,Decline to State,True,Rylee_Stant,Rylee_Stant1708
1900303,Rachel Torborg,F,Nuclear Engineering,2.81,White,False,Rachel_Torborg,Rachel_Torborg1709
1900304,Hector Bernardy,M,EECS,3.35,Other Hispanic/Latino,False,Hector_Bernardy,Hector_Bernardy1710
1900305,Norma Tilleman,F,Business Administration,2.36,Korean,False,Norma_Tilleman,Norma_Tilleman1711
1900306,Scott Orosco,M,African American Studies,2.42,Other Asian,False,Scott_Orosco,Scott_Orosco1712
1900307,Grant Mulvihill,M,EECS,2.04,Other Asian,False,Grant_Mulvihill,Grant_Mulvihill1713
1900308,Elsie Hibbetts,F,Dutch Studies,2.36,Mexican American/Chicano,False,Elsie_Hibbetts,Elsie_Hibbetts1714
1900309,Edward Bankhead,M,L&S Public Health,3.54,International,True,Edward_Bankhead,Edward_Bankhead1715
1900310,Toni Mcclenic,F,Nutritional Science,3.74,Mexican American/Chicano,False,Toni_Mcclenic,Toni_Mcclenic1716
1900311,Teena Shelkoff,F,Chemical Engineering,3.23,Other Asian,False,Teena_Shelkoff,Teena_Shelkoff1717
1900312,Patrick Theodore,M,Computer Science,3.43,Decline to State,True,Patrick_Theodore,Patrick_Theodore1718
1900313,Ronald Stclair,M,Latin American Studies,2.87,White,False,Ronald_Stclair,Ronald_Stclair1719
1900314,Mary Minshew,F,Music,3.84,Native American/Alaska Native,True,Mary_Minshew,Mary_Minshew1720
1900315,Joshua Strause,M,Latin American Studies,3.58,Fillipino,True,Joshua_Strause,Joshua_Strause1721
1900316,Karen Dudley,F,Greek,2.36,Other Hispanic/Latino,True,Karen_Dudley,Karen_Dudley1722
1900317,Mark Keding,M,Spanish-Spanish Lang & Lit,2.91,Korean,False,Mark_Keding,Mark_Keding1723
1900318,Diane Huf,F,Film,3.92,Japanese,True,Diane_Huf,Diane_Huf1724
1900319,Valerie Godown,F,Cognitive Science,2.85,International,True,Valerie_Godown,Valerie_Godown1725
1900320,Alvin Blattner,M,Film,2.46,African American/Black,False,Alvin_Blattner,Alvin_Blattner1726
1900321,Laban Estus,M,EECS,2.22,Japanese,True,Laban_Estus,Laban_Estus1727
1900322,Donna Damiano,F,Celtic Studies,2.4,Japanese,False,Donna_Damiano,Donna_Damiano1728
1900323,Mary Lauderman,F,Civil Engineering,4.0,Mexican American/Chicano,True,Mary_Lauderman,Mary_Lauderman1729
1900324,Garland Redcay,M,Mathematics,3.09,Native American/Alaska Native,False,Garland_Redcay,Garland_Redcay1730
1900325,Erlinda Stanciel,F,Native American Studies,2.1,International,False,Erlinda_Stanciel,Erlinda_Stanciel1731
1900326,William Orahood,M,Chinese Language,2.2,Decline to State,False,William_Orahood,William_Orahood1732
1900327,Sean Knox,M,Development Studies,2.73,Native American/Alaska Native,False,Sean_Knox,Sean_Knox1733
1900328,Harold Mcfarlen,M,Chemistry,2.67,Native American/Alaska Native,True,Harold_Mcfarlen,Harold_Mcfarlen1734
1900329,Melanie Blanko,F,Computer Science,2.75,South Asian,True,Melanie_Blanko,Melanie_Blanko1735
1900330,Gregory Biddulph,M,Italian Studies,2.1,Other Hispanic/Latino,False,Gregory_Biddulph,Gregory_Biddulph1736
1900331,Ana Kanekuni,F,Energy Engineering,3.68,Korean,False,Ana_Kanekuni,Ana_Kanekuni1737
1900332,Donald Frusciante,M,Nutritional Science,3.72,Other Asian,True,Donald_Frusciante,Donald_Frusciante1738
1900333,Nicole Magnus,F,Physics,3.11,Vietnamese,False,Nicole_Magnus,Nicole_Magnus1739
1900334,Mark Grosenick,M,Italian Studies,2.38,International,False,Mark_Grosenick,Mark_Grosenick1740
1900335,Doyle Gerardot,M,Nutritional Science,2.95,Korean,True,Doyle_Gerardot,Doyle_Gerardot1741
1900336,Peggy Texiera,F,Architecture,2.79,Fillipino,True,Peggy_Texiera,Peggy_Texiera1742
1900337,Philip Terhorst,M,Art,2.53,White,True,Philip_Terhorst,Philip_Terhorst1743
1900338,Charles Schikora,M,Asian Studies,2.32,Chinese,True,Charles_Schikora,Charles_Schikora1744
1900339,Rhonda Itnyre,F,Urban Studies,3.54,African American/Black,True,Rhonda_Itnyre,Rhonda_Itnyre1745
1900340,Kylee Arbizo,F,Greek,2.83,Other Asian,False,Kylee_Arbizo,Kylee_Arbizo1746
1900341,Katrina Mergist,F,American Studies,3.31,Mexican American/Chicano,False,Katrina_Mergist,Katrina_Mergist1747
1900342,Phyllis Holzhueter,F,EECS,2.83,White,True,Phyllis_Holzhueter,Phyllis_Holzhueter1748
1900343,Stephani Thayer,F,L&S Public Health,2.63,Fillipino,False,Stephani_Thayer,Stephani_Thayer1749
1900344,James Annala,M,History,2.36,Korean,True,James_Annala,James_Annala1750
1900345,Richard Mayeda,M,Industrial Eng & Ops Rsch,2.3,African American/Black,False,Richard_Mayeda,Richard_Mayeda1751
1900346,George Kachmarsky,M,Comparative Literature,2.89,Korean,False,George_Kachmarsky,George_Kachmarsky1752
1900347,Jared Guarino,M,Industrial Eng & Ops Rsch,3.39,South Asian,False,Jared_Guarino,Jared_Guarino1753
1900348,Andy Loehrer,M,Peace & Conflict Studies,3.13,Other Asian,True,Andy_Loehrer,Andy_Loehrer1754
1900349,Dominick Wrenne,M,French,3.01,Fillipino,False,Dominick_Wrenne,Dominick_Wrenne1755
1900350,William Petitti,M,History,3.86,Fillipino,True,William_Petitti,William_Petitti1756
1900351,Lloyd Putcha,M,Sociology,3.68,Native American/Alaska Native,True,Lloyd_Putcha,Lloyd_Putcha1757
1900352,Robert Melencamp,M,Media Studies,2.55,Native American/Alaska Native,False,Robert_Melencamp,Robert_Melencamp1758
1900353,Betty Crear,F,Peace & Conflict Studies,2.02,Other Hispanic/Latino,True,Betty_Crear,Betty_Crear1759
1900354,Patricia Silveri,F,Business Administration,2.36,Korean,False,Patricia_Silveri,Patricia_Silveri1760
1900355,John Briante,M,Industrial Eng & Ops Rsch,2.97,Chinese,False,John_Briante,John_Briante1761
1900356,Claudia Prevatt,M,Sustainable Environ Dsgn,3.68,International,False,Claudia_Prevatt,Claudia_Prevatt1762
